Carbon concentration (weight%),Silicon concentration (weight%),Manganese concentration (weight%),Sulphur concentration (weight%),Phosphorus concentration (weight%),Nickel concentration (weight%),Chromium concentration (weight%),Molybdenum concentration (weight%),Vanadium concentration (weight%),Copper concentration (weight%),Cobalt concentration (weight%),Tungsten concentration (weight%),Oxygen concentration (weight%),Titanium concentration (weight%),Nitrogen concentration (weight%),Aluminium concentration (weight%),Boron concentration (weight%),Niobium concentration (weight%),Tin concentration (weight%),Arsenic concentration (weight%),Antimony concentration (weight%),Heat input (kJmm-1),Interpass temperature (deg C),Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J),Hardness (kgmm-2),50 % FATT,Primary ferrite in microstructure (%),Ferrite with second phase (%),Acicular ferrite (%),Martensite (%),Ferrite with carbide aggregate (%),Electrode positive or negative_+,Electrode positive or negative_-,Electrode positive or negative_0,Type of weld_FCA,Type of weld_GMAA,Type of weld_GTAA,Type of weld_MMA,Type of weld_NGGMA,Type of weld_NGSAW,Type of weld_SA,Type of weld_SAA,Type of weld_ShMA,Type of weld_TSA,Puissance (W)
0.02002902887055479,-0.254200346497623,0.4114411083524627,-0.13641538098786904,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14582904933434393,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.14881917855566631,-0.15140289679851784,0.008094800020493936,-0.4387557065520236,0.40603646819592615,1.03552387501912,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,,,,,-45.0,100.0,,,26.0,14.0,60.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.02002902887055479,-0.254200346497623,0.4114411083524627,-0.13641538098786904,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14582904933434393,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.14881917855566631,-0.15140289679851784,0.008094800020493936,-0.4387557065520236,0.40603646819592615,1.03552387501912,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,580.0,2.0,0.32802678721858003,0.1424049633053289,-0.26074959962500993,0.47085642852263493,-41.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.0618860253211,0.10160475616204462,0.48997080614938143,-0.22562670950691982,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14582904933434393,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.319642140589276,-0.16342104362155602,0.16641298826661835,-0.4387557065520236,0.40603646819592615,2.34491170536425,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,250.0,14.0,0.8344601182819913,0.526255400978663,-0.42426558595200387,0.47085642852263493,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.0618860253211,0.10160475616204462,0.48997080614938143,-0.22562670950691982,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14582904933434393,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.319642140589276,-0.16342104362155602,0.16641298826661835,-0.4387557065520236,0.40603646819592615,2.34491170536425,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,,,,,-23.0,100.0,,,19.0,18.0,63.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.0618860253211,0.10160475616204462,0.48997080614938143,-0.22562670950691982,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14582904933434393,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.319642140589276,-0.16342104362155602,0.16641298826661835,-0.4387557065520236,0.40603646819592615,2.34491170536425,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,580.0,2.0,0.8021345865119863,0.6391525885296435,-0.751297558605991,0.01122639014342693,-27.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.02002902887055479,-0.254200346497623,0.4114411083524627,-0.3148380380259706,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14556049712927102,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.42038388742960997,-0.15140289679851784,0.08197662120201869,-0.4387557065520236,0.40603646819592615,5.231516694988741,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,250.0,14.0,1.093064372442031,1.0230030262029777,-1.1600875244234754,0.01122639014342693,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.02002902887055479,-0.254200346497623,0.4114411083524627,-0.3148380380259706,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14556049712927102,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.42038388742960997,-0.15140289679851784,0.08197662120201869,-0.4387557065520236,0.40603646819592615,5.231516694988741,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,,,,,-1.0,100.0,,,19.0,31.0,50.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.02002902887055479,-0.254200346497623,0.4114411083524627,-0.3148380380259706,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14556049712927102,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.42038388742960997,-0.15140289679851784,0.08197662120201869,-0.4387557065520236,0.40603646819592615,5.231516694988741,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,580.0,2.0,1.1361650814687043,1.0342927449580757,-1.4871194970774633,-0.11208898600709342,7.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.02002902887055479,-0.3431516221625399,1.4061506137801059,-0.13641538098786904,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14582904933434393,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.34592259628675454,-0.1273666031524414,0.09253116708509358,-0.4387557065520236,0.40603646819592615,-0.3274298211128562,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,250.0,14.0,-0.09220512579148461,-0.26402491187820126,0.5159513354282107,0.582961315932198,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.02002902887055479,-0.3431516221625399,1.4061506137801059,-0.13641538098786904,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14582904933434393,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.34592259628675454,-0.1273666031524414,0.09253116708509358,-0.4387557065520236,0.40603646819592615,-0.3274298211128562,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,,,,,-62.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.02002902887055479,-0.3431516221625399,1.4061506137801059,-0.13641538098786904,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14582904933434393,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.34592259628675454,-0.1273666031524414,0.09253116708509358,-0.4387557065520236,0.40603646819592615,-0.3274298211128562,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,580.0,2.0,-1.0188703698649606,-0.8623800058983985,0.5977093285917073,0.739908158305587,-71.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.0618860253211,-0.0762977951677892,1.4846803115770253,-0.22562670950691982,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14582904933434393,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.3590628241354935,-0.17543919044459427,0.06086752943586874,-0.4387557065520236,0.40603646819592615,0.3808299598465551,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,250.0,14.0,0.33880196447524835,0.22143299459101531,-0.8739345483512366,0.4596459397816793,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.0618860253211,-0.0762977951677892,1.4846803115770253,-0.22562670950691982,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14582904933434393,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.3590628241354935,-0.17543919044459427,0.06086752943586874,-0.4387557065520236,0.40603646819592615,0.3808299598465551,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,,,,,-54.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.0618860253211,-0.0762977951677892,1.4846803115770253,-0.22562670950691982,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14582904933434393,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.3590628241354935,-0.17543919044459427,0.06086752943586874,-0.4387557065520236,0.40603646819592615,0.3808299598465551,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,580.0,2.0,0.16639912836855517,0.11982552579513278,-0.38338658937025555,0.24664665370350877,-61.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.10374302177164521,-0.254200346497623,1.4585037456447187,-0.22562670950691982,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14582904933434393,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.42476396337918954,-0.16342104362155602,0.2825129929804427,-0.4387557065520236,0.40603646819592615,1.0057650606930943,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,250.0,14.0,0.7159331684586397,0.4585170884480746,-0.751297558605991,0.24664665370350877,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.10374302177164521,-0.254200346497623,1.4585037456447187,-0.22562670950691982,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14582904933434393,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.42476396337918954,-0.16342104362155602,0.2825129929804427,-0.4387557065520236,0.40603646819592615,1.0057650606930943,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,,,,,-42.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.10374302177164521,-0.254200346497623,1.4585037456447187,-0.22562670950691982,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14582904933434393,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.42476396337918954,-0.16342104362155602,0.2825129929804427,-0.4387557065520236,0.40603646819592615,1.0057650606930943,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,580.0,2.0,0.4788792688119366,0.3681993384072901,-0.8739345483512366,0.5605403384502851,-31.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.0618860253211,-0.3431516221625399,1.4846803115770253,-0.13641538098786904,-0.20205606422766786,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14582904933434393,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.42038388742960997,-0.17543919044459427,0.1453038965004684,-0.4387557065520236,0.40603646819592615,2.315152891038224,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,250.0,14.0,1.0499636634153577,0.7407600573255261,-0.8739345483512366,0.24664665370350877,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.0618860253211,-0.3431516221625399,1.4846803115770253,-0.13641538098786904,-0.20205606422766786,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14582904933434393,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.42038388742960997,-0.17543919044459427,0.1453038965004684,-0.4387557065520236,0.40603646819592615,2.315152891038224,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,,,,,-26.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.0618860253211,-0.3431516221625399,1.4846803115770253,-0.13641538098786904,-0.20205606422766786,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14582904933434393,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.42038388742960997,-0.17543919044459427,0.1453038965004684,-0.4387557065520236,0.40603646819592615,2.315152891038224,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,580.0,2.0,0.7374835229719764,0.7520497760806242,-0.9556925415147332,0.01122639014342693,-15.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.14560001822219043,-0.3431516221625399,1.5370334434416382,-0.3148380380259706,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14582904933434393,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.3065019127405367,-0.15140289679851784,0.22974026356506805,-0.4387557065520236,0.40603646819592615,4.9636873660545096,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,250.0,14.0,1.5671721717354374,1.282666557570233,-1.446240500495715,-0.11208898600709342,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.14560001822219043,-0.3431516221625399,1.5370334434416382,-0.3148380380259706,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14582904933434393,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.3065019127405367,-0.15140289679851784,0.22974026356506805,-0.4387557065520236,0.40603646819592615,4.9636873660545096,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,,,,,-6.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.14560001822219043,-0.3431516221625399,1.5370334434416382,-0.3148380380259706,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14582904933434393,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.3065019127405367,-0.15140289679851784,0.22974026356506805,-0.4387557065520236,0.40603646819592615,4.9636873660545096,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,580.0,2.0,1.3947693356287443,1.3729843076110175,-1.8550304663131993,-0.35871973830813253,4.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.5659689214370776,-0.9658105518169575,-0.08591364436135941,-0.22562670950691982,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.02638385942752288,-0.5480017419587789,0.38805845181119225,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,0.230351907820812,-0.10714765849000296,250.0,14.0,-0.8787930655282723,-0.9301183184289867,1.04737829099094,1.087433309275232,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.2971807386545401
-0.6496829143381679,-0.6100054491572902,-0.007383946564440127,-0.13641538098786904,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.07018461892332026,-0.5480017419587789,0.7046948283034408,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,0.230351907820812,-0.10714765849000296,250.0,14.0,-0.7387157611915841,-0.8059314121229081,1.3744102636449278,1.087433309275232,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.2971807386545401
-0.6496829143381679,-0.698956724822207,-0.033560512496746554,-0.13641538098786904,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.07435788741281084,-0.5480017419587789,0.2825129929804427,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,0.230351907820812,-0.10714765849000296,250.0,14.0,-0.7063902294215791,-0.975277193449379,0.8429833080821978,1.1883277079438392,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.2971807386545401
-0.5659689214370776,-0.1652490708327061,0.0973223171647856,-0.13641538098786904,-0.25317718248064636,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.1312988747573475,-0.5480017419587789,0.2825129929804427,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,0.230351907820812,-0.10714765849000296,250.0,14.0,-0.437010798004871,-0.7156136620821236,0.6794673217552046,1.087433309275232,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.2971807386545401
-0.8589678965908938,0.012653480497127712,0.48997080614938143,-0.22562670950691982,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.05704439107458098,-0.5480017419587789,-0.1396688423425553,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,250.0,14.0,-0.7925916474749257,-0.9526977559391829,1.905837219207658,1.087433309275232,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.2971807386545401
-1.1101098752941647,0.10160475616204462,0.48997080614938143,-0.3148380380259706,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.013036824118694636,-0.5480017419587789,-0.1924415717579301,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,250.0,14.0,-0.8464675337582673,-1.009146349714673,1.0064992944091917,1.177117219202882,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.2971807386545401
-1.15196687174471,-0.1652490708327061,0.3590879764878499,-0.13641538098786904,-0.25317718248064636,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.15319925450524619,-0.5480017419587789,-0.08689611292718061,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,250.0,14.0,-0.8141420019882624,-1.0204360684697713,0.9656202978274434,1.177117219202882,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.2971807386545401
-1.15196687174471,0.2795073074918779,0.25438171275862415,-0.22562670950691982,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.284601532992638,-0.5480017419587789,-0.1396688423425553,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,250.0,14.0,-0.469336329774876,-0.7720622558576139,0.8429833080821978,0.9865389106066245,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.2971807386545401
-0.6915399107887132,-0.3431516221625399,0.7517364654724458,-0.13641538098786904,0.20691288179616021,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.1358857581670163,-0.5480017419587789,0.2825129929804427,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,250.0,14.0,-0.7171654066782475,-0.7946416933678101,1.088257287572689,0.9865389106066245,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.2971807386545401
-1.0263958823930746,-0.1652490708327061,1.1443849544570417,-0.4040493665450214,0.15579176354318167,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.02638385942752288,-0.5480017419587789,-0.24521430117330484,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,250.0,14.0,-0.1245306575614896,-0.39950153693937795,0.7612253149187012,0.6726452258598482,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.2971807386545401
